From,To,Length,Cost,Var
922,98,588.2107767,84.22990821,2320.791036
426,99,261.7396422,57.06206862,626.1261247
210,99,238.4113748,68.12863281,231.3494909
169,99,554.261027,69.80546752,227.5704508
1042,100,240.3744119,45.51365883,72.9370834
412,100,267.9780642,43.74133056,226.1323416
401,100,192.2538579,36.61921093,413.8425384
1535,101,334.3350153,193.8618048,10941.59214
1799,101,331.8010694,15.1312827,42.62352854
997,102,277.0152853,90.34700565,1787.523458
761,102,616.2614777,62.97026004,793.2508975
552,102,369.4815806,22.03800313,43.71811011
332,103,301.3254122,199.1829984,3948.202059
598,103,252.4558637,94.95878021,1862.784151
320,104,272.3314862,77.66538121,548.5486982
405,104,402.5694056,156.0120066,3316.164133
333,104,409.1217955,169.716822,855.6977369
821,105,697.4012569,37.59283493,593.5244151
714,105,875.0489531,183.074549,3068.299019
545,105,781.5581147,121.9345287,1810.031201
1192,106,186.763222,24.52926786,26.65931707
1095,106,553.4677936,15.87140273,10.9653482
232,107,395.6206195,13.1948054,30.91113089
1216,107,105.0625162,59.51475051,463.0748472
219,107,537.6552034,71.77406581,582.6775885
178,108,185.3524974,100.4573212,3134.572764
192,108,708.1282195,254.6903376,2510.67305
193,109,221.585854,66.96040904,967.4953593
207,109,1555.395818,82.53362991,415.9029532
220,109,2034.517496,89.28673344,3673.170505
708,110,568.5783798,21.62415889,55.28582862
124,110,259.1144788,43.69805218,114.1844712
338,110,337.929925,45.5035337,98.70831359
1298,110,412.7881835,81.43048845,1055.876503
1869,111,287.772369,37.6995537,158.5323182
1096,111,423.5021802,31.85197368,208.3629643
1279,112,109.266746,30.45480939,64.88691809
726,112,475.2483778,49.39465982,104.9829829
1334,112,423.6879244,23.84738195,88.52879894
411,113,286.9049216,62.52658822,76.38566103
224,113,860.6192695,65.54481264,259.760983
775,114,691.7608617,75.52897522,531.4589728
719,114,1028.549396,68.35864558,444.4820274
640,114,316.9223562,71.65399026,627.7669555
694,114,253.4618362,61.84676481,258.3221758
1202,116,546.0513157,25.75513655,135.9807099
1611,116,142.2918038,20.52670633,31.71083412
1016,117,285.5168819,110.4490624,119.9953471
1106,117,160.0988055,25.1877915,77.27207041
472,117,338.5388773,39.39300628,435.4654163
293,117,472.1895863,156.3966439,441.2629239
188,118,451.859148,42.79308047,172.32495
371,118,316.6144048,41.89189068,125.1833254
174,118,271.5977925,149.7316666,1123.285377
563,119,171.4634801,55.40433303,556.5584421
905,119,196.9410506,67.26720911,878.3984471
587,119,120.2890328,41.82134025,127.6563461
739,120,162.8575248,120.7671803,4753.333963
1074,120,42.76792456,93.48121293,401.6045689
177,121,53.08455433,56.20972712,200.9766188
219,121,297.2874712,138.8337861,1400.048363
258,121,176.3278725,136.9517827,2720.852542
150,122,549.7765404,128.6083189,2083.454268
165,123,479.7356302,113.8164006,597.3092413
193,123,173.5197291,94.72561102,1186.3169
337,123,207.0063574,286.4188235,7280.396952
637,124,160.2111162,41.88505799,361.6406092
1241,124,173.3034235,39.67602328,143.9109739
886,124,61.67462177,31.30492927,103.4172781
584,125,176.8737082,58.5998226,211.3494464
1229,125,238.4485683,76.55601853,332.2964207
1385,125,275.8889193,34.37486281,97.91246289
376,125,902.1082005,41.74253793,201.9738287
399,126,138.6576128,72.40229953,321.5618898
852,126,452.4942728,67.16684239,273.2631748
1362,126,219.5580875,69.84340981,426.0236956
758,126,134.350233,101.249395,695.9529745
1299,127,561.0544808,157.3305654,1055.460193
315,127,282.6980403,133.2604652,577.8239926
1028,128,126.358792,37.45434765,121.2395948
252,128,354.8405378,29.10324339,64.7728533
586,128,404.8263078,28.84456255,169.1952429
744,129,397.8967524,77.55775886,883.8711759
1260,129,512.876548,36.07759441,679.0268278
443,129,509.0410597,20.46903408,49.07570056
1629,130,247.4479628,38.6671092,213.4116507
1812,130,311.8389865,48.32136614,235.7590817
1281,130,223.661327,65.64278044,1049.566844
562,131,228.5793319,45.19500654,207.1903517
589,131,394.8262584,139.5036131,3038.096393
535,131,673.4365235,73.84699903,451.5840151
333,132,50.76339322,68.05444585,243.5638441
703,132,988.3510182,68.47173731,102.230876
658,132,213.4734975,45.53576636,43.89088228
1155,133,370.7351602,51.60387668,281.2397763
518,133,261.567007,65.14675499,467.2320741
1087,133,402.4217299,46.54288935,503.4083455
771,134,271.5977925,136.9056069,4869.834737
573,134,507.6330713,64.59835717,392.1422839
618,134,295.8768103,46.86098795,616.1092552
969,134,366.9143986,57.8500558,475.2619119
245,135,292.3245898,327.6325703,19440.53663
589,135,395.8316253,225.6486353,6691.840837
259,136,42.76792456,333.8740409,17507.67368
285,136,368.1805411,316.9525151,15939.37683
192,136,155.5899644,272.1296316,17768.75612
192,137,290.7659296,671.406975,13575.05937
324,137,67.67788705,242.2328053,1890.603442
234,138,306.0825483,68.12698265,494.195869
466,138,140.9704935,176.9887854,6067.718325
247,138,169.5263733,33.74258922,156.5138237
1612,139,378.6825966,63.2245559,625.0700976
734,140,183.9754773,20.20682859,111.9952346
1069,140,466.8448321,37.11448303,288.4025153
276,141,306.3666994,72.28809559,266.9607125
302,141,163.8130962,77.80733828,1017.535701
289,141,190.3644855,98.6441536,609.5623835
972,142,347.6498187,41.73068002,200.8054212
604,142,775.2590556,61.32829063,213.8739902
790,142,369.6031152,51.57162914,136.4245306
1255,143,331.8010694,36.54447884,600.6894031
1105,143,426.6370977,37.46762569,257.0431119
1749,143,615.4954361,36.70378668,193.8508693
1784,144,181.5482961,121.3570397,2995.582076
1311,144,509.5934374,30.62027284,334.5019657
1683,144,460.277135,40.41573497,254.1904323
349,145,274.4955191,25.83005696,102.2198546
319,145,450.6081625,23.77360729,71.5711449
661,145,360.4435431,22.84113566,33.44375811
1251,146,283.2796836,60.00055018,135.2165592
346,146,393.0982995,98.32400308,667.9687288
295,147,696.8194115,28.21631099,73.87178984
884,148,231.1258284,35.45839871,362.5679637
1032,148,340.8211338,159.4973124,1901.595137
927,148,270.5399741,45.41319528,315.0026207
654,148,810.6006895,32.21181453,202.9703825
191,149,432.8385295,222.8298122,1765.294621
670,149,206.3071156,626.1167727,30408.23093
643,149,247.334841,322.6900566,21962.0355
439,150,592.6053692,193.7961319,3756.243919
511,150,213.3037616,133.7379011,2107.708187
1678,151,374.590421,66.66762304,469.2755778
429,152,205.9431244,72.95341637,431.8140133
260,152,349.0905354,34.67943851,50.74556525
194,152,167.8305591,50.89310713,196.3214865
886,153,325.8740239,26.5274205,42.37722547
872,153,332.3058084,36.08884568,43.8727678
865,153,359.1506418,61.61353751,155.4834956
1818,154,422.1491944,43.74100745,175.6026773
1013,154,488.0924974,49.25730424,170.5417663
250,155,491.0915698,150.908411,362.9677834
972,156,509.5452933,17.87609079,18.49267791
846,156,187.3304693,39.18108975,144.5632628
1049,156,217.6304248,35.60480377,52.86826951
1743,157,188.7577564,70.34410758,596.4600334
1300,157,233.8016437,37.37834878,78.77224071
1741,157,230.317022,60.95075168,153.9346722
1709,157,360.4333489,27.51890399,56.65268049
1551,158,274.9991019,38.81027918,114.3628992
1752,158,279.4454997,58.21352937,931.6266978
1196,158,219.6636563,28.87573876,94.33668101
1232,158,64.76008361,39.78671604,157.2486932
215,159,303.0645202,20.78320876,14.9054592
580,159,982.4759564,39.63283466,121.5464897
202,160,202.7696612,157.3300832,895.8395538
281,160,366.3130712,66.83669788,657.2598172
1125,161,292.1550982,38.3731408,221.1839635
1155,161,320.8454199,44.26323446,197.9653923
1087,161,371.1478525,53.0287095,567.9813498
635,161,302.4485886,46.27784409,93.65300542
779,162,196.7739341,26.42258678,120.476784
1174,162,133.4161403,68.76903366,343.4377414
1272,162,332.603298,43.71239919,141.3762633
284,163,491.1197448,23.67061302,39.30655265
428,163,121.6308203,34.43965582,163.4986189
245,163,412.5509887,69.01800933,978.9823565
178,164,226.0457242,150.2792195,3247.436227
246,165,187.2315886,310.6944797,7640.103091
764,166,315.3813339,97.41143792,776.3786552
574,166,265.3431224,99.1784964,1627.147638
354,166,400.6480744,309.78952,17772.4754
313,167,696.8194115,35.74030113,96.55029716
235,167,405.4469996,31.99128516,98.23389278
1163,167,113.8159393,57.03388347,139.81771
666,168,478.0267061,47.26109787,160.4743237
665,168,288.2770462,49.50336731,209.0209012
1027,168,295.7703961,35.0487691,109.8949671
378,169,491.0915698,104.6916004,232.8671601
225,170,250.2074962,27.53676932,90.5787594
1171,170,1128.16522,84.84578059,1399.031414
469,170,1297.333344,56.70211724,445.8036963
1888,171,382.6730463,115.0965561,1361.088642
1460,171,91.61178266,98.79276615,3656.241213
1454,171,331.8277685,81.12825877,1985.076738
1738,172,313.8177829,16.99266494,33.86973387
1856,172,277.7654698,13.01826028,49.37802776
370,173,160.2042889,59.62084034,200.0434885
562,173,383.5351888,59.37262261,177.8996677
553,173,347.1650289,51.35642568,275.878386
394,174,418.7348423,33.49156379,141.1925437
229,174,358.9538853,66.26500691,330.5847478
532,174,224.1284404,135.6437572,1846.617085
334,175,226.0905621,75.8707771,901.0339555
473,175,553.213835,47.23223311,103.2240168
1149,175,138.8978377,22.3590557,36.07820521
975,175,338.0642436,43.27379592,76.30262513
1240,176,226.9515391,34.55618276,24.37755236
1144,176,796.2212338,25.76960321,28.08848263
1292,176,963.8684522,85.62700697,409.5895851
374,177,216.4492789,169.8661191,2029.508355
232,177,444.3495387,104.8373585,1136.578975
350,179,560.1996504,165.7747849,1189.307923
246,179,309.6744128,62.42927064,704.0174908
259,179,424.7857158,232.1281618,4128.671429
756,180,347.4242163,108.5564399,379.1001425
1534,181,1064.48712,32.58937239,74.86196523
1268,181,376.1813593,105.1402319,1060.937044
261,181,845.7654619,74.98431366,1052.223839
1414,182,414.3223762,35.06278261,144.2922794
1069,182,628.8184826,106.370522,1715.168043
901,182,875.0489531,58.11640017,155.2209238
422,183,1283.383759,53.74310719,165.6153936
276,183,89.80652483,68.520485,188.6682478
302,183,126.4427488,66.95345563,49.29718307
366,183,316.1996936,58.08576099,198.0275364
1042,184,655.7430854,72.99542906,484.5191109
759,184,228.6426132,67.38821892,684.0969127
719,184,306.871314,69.28762426,564.6825056
1403,185,309.1482962,68.3043566,307.0394905
1900,185,181.5482961,56.65593204,520.1623147
1490,185,214.0720687,72.89319658,645.1242031
1515,186,367.8769472,33.45941656,140.2644585
1710,186,188.8031216,40.45191313,91.94066511
1551,186,209.4900167,75.46573737,413.5035144
1752,186,564.5887476,37.72190431,132.8598569
490,187,375.3729859,140.1368854,1942.604004
201,187,702.1567414,196.6679654,5741.774091
652,187,308.2651033,22.96386788,13.56354014
358,187,147.6764057,47.65772156,358.0931693
416,188,470.2261944,7.417023897,2.39137071
394,188,247.4479628,169.8120177,2515.252782
1073,189,274.3328539,123.9563524,4818.564677
1003,189,395.6206195,56.08358533,701.6883389
199,189,403.1586695,33.10083321,219.8841484
1039,190,192.2118626,50.56897482,761.7394038
361,190,210.391956,32.70061066,71.3344766
864,190,235.9404691,80.54816007,424.1343827
1327,190,183.4428966,36.18716505,42.51673635
374,191,212.2909486,176.9594506,4480.572373
323,191,63.55659027,228.0514557,5686.631603
764,194,150.7319641,100.1743406,2755.165434
574,194,215.9538968,83.71882778,332.5392787
583,194,179.0095371,59.2968145,169.9433364
1681,195,99.16646842,27.00708256,120.3998893
1579,195,230.558335,21.95968426,143.5428103
950,196,129.9732715,40.57785385,874.2986366
1422,196,593.3162441,22.5666277,29.26696566
1414,196,591.9293834,99.25345401,3846.04891
463,197,796.2967673,77.66137106,404.714078
237,197,259.7371898,39.35881624,111.7022018
751,198,142.6018232,168.1830912,1268.039933
867,198,302.0751983,131.0317172,1675.986567
719,198,565.3584255,58.66163908,205.2178016
775,198,218.695071,63.83859235,585.8218471
551,199,134.646908,74.61367965,1289.684858
453,200,1008.555635,72.17382956,593.9161794
1852,200,550.2045592,115.8974035,3132.182685
1712,200,1182.658842,104.8912162,1954.11192
1072,200,539.4160236,93.36481721,1168.970584
643,201,149.8594526,377.0515643,9465.291241
255,202,100.6051159,94.08730452,5299.780867
294,202,1062.645007,16.64422898,54.97707602
1203,203,1050.099938,32.93394718,357.9255083
856,203,609.8074011,47.51073148,131.9927131
746,204,681.8958421,37.138745,214.8015674
1267,204,187.0332182,46.11342224,264.1714321
528,205,626.8812743,315.6430017,54184.10091
374,205,535.196487,154.946589,5968.018808
511,206,418.892414,246.3034429,5252.679501
1702,206,369.8359877,154.2790907,2791.64599
475,208,654.3082649,68.09771,401.2419563
700,208,381.3283241,38.81851888,503.4571223
419,208,249.2360129,135.7505464,1985.100913
1413,209,276.8923422,11.23096268,4.270934222
1206,209,397.789706,37.66283026,70.56649186
1480,209,355.3244599,89.96514017,481.3707718
1055,210,396.3515444,90.02925264,1039.700367
237,211,550.0465466,59.39310974,82.42973701
595,212,685.6646955,45.27689201,613.1413824
1000,212,561.7326431,26.98670084,40.68388644
343,213,331.0817861,96.7828947,2172.049121
1442,213,164.488574,22.59620478,68.64152178
1667,213,157.4163516,53.54899272,1032.032529
1838,214,65.64691401,32.9614786,42.98400143
1030,214,236.0345599,35.62590454,123.2650752
1874,214,266.7629033,79.37315757,165.659419
517,215,233.8016437,29.2453842,42.15104293
242,216,277.7837356,161.7287853,11193.48348
268,216,330.4178154,99.57402533,1321.957479
346,216,1106.600826,23.30471191,44.05731097
372,217,692.1381772,57.62489802,224.9165821
821,217,306.8026256,58.50366491,592.2712145
1179,217,683.9834798,84.08612101,780.300025
563,218,522.4413971,39.25866624,332.8563321
456,218,406.1391091,53.75125931,233.2885299
997,218,405.4469996,101.8798286,4492.87466
1822,218,362.5421336,117.4050137,2611.838281
362,219,292.6555522,49.33178816,115.804632
324,220,297.9644774,136.4258275,6345.08769
724,221,362.6073537,50.79822555,126.7352424
273,221,196.7739341,61.09569089,595.0928427
397,221,416.0111819,58.82226963,273.3386847
484,221,290.8233659,45.79942016,211.1473892
566,222,455.0400788,44.51265732,195.4970823
1338,222,1292.936406,43.75787802,39.94573794
1013,223,276.9563468,24.94415936,38.37845394
873,223,504.7456495,26.80073519,53.3979683
328,224,225.8890994,52.08787118,439.2183896
263,224,421.7383005,113.4942537,1051.246796
401,225,156.3548186,50.92056499,1044.535758
902,225,284.508718,43.55084532,166.0927108
1622,225,1234.234482,65.69288799,1465.287842
1043,226,67.1048322,9.995823658,9.260552602
1321,226,375.3284333,25.53789857,73.0220443
1608,227,1055.552618,58.66235692,289.9261199
806,227,494.4236049,34.3166503,54.51151045
1276,227,260.4852653,37.34490824,145.4804664
1184,227,366.6556595,46.43326259,135.271653
508,228,221.7950418,11.15650595,6.515730011
867,229,259.5193221,111.9150213,933.8181731
751,229,202.1136228,146.3957904,3126.322308
870,230,588.2107767,36.73230726,144.0251082
933,230,306.0025953,30.34267337,65.93813522
417,230,193.8310893,40.18571168,133.668371
968,230,365.0273145,75.48060033,931.0320306
1282,231,155.8463457,70.9400364,580.9869671
1144,231,422.1405494,65.89577436,230.7602489
1004,231,206.5600204,73.05662054,1092.90752
298,233,429.010321,95.33732089,624.5243271
520,234,491.4043861,63.01404292,430.7306066
683,235,445.697783,107.8468159,1775.931234
1507,235,624.9805001,46.22992973,136.3480143
1115,235,63.05385226,57.19531198,218.8363976
1319,236,53.08455433,28.11625085,51.09872065
1104,236,465.079489,80.97645158,148.9161143
1289,236,176.3278725,33.25076095,70.48177249
422,237,384.3641556,61.49370791,283.7419681
711,238,273.2144727,34.97717598,147.8034236
1091,238,436.4114861,66.35600092,264.4693553
965,238,105.3428476,33.23873476,79.87421505
736,239,233.941464,63.87740756,401.8796537
1595,239,449.1910293,92.91346814,648.6434913
1851,239,216.2887441,49.24336812,106.5977554
784,239,494.9364364,134.1617169,1342.02567
1416,240,235.9404691,28.14016028,286.5151859
1142,240,597.9198269,36.58135034,125.4116118
1866,240,877.3222695,79.16714147,956.0890258
293,241,113.957383,60.82541881,292.3579338
481,241,267.9780642,66.41318776,547.8189793
625,241,257.0011816,111.6431763,762.0945539
1038,242,391.2296547,368.89942,54979.29982
281,242,346.78701,219.7369485,5315.514895
863,243,770.4082018,64.95773578,587.9691717
347,243,309.2503307,38.94091446,70.66310104
793,243,502.1111475,51.8102841,620.423018
738,243,300.6841826,32.62532204,104.807431
510,244,226.0905621,113.897624,1976.3552
1198,244,388.6469014,103.0675066,1622.982114
1132,244,351.1385161,200.4532113,8035.643876
267,245,172.2389552,138.9833899,3665.614275
575,246,345.7876087,88.39320041,685.2174475
809,246,405.9579217,29.01669971,130.347876
312,247,68.50174549,27.37402831,103.6484333
375,247,1259.065087,22.27146751,34.4786632
1075,248,179.7084974,32.1056281,316.8641419
879,248,385.5342511,21.48898072,34.54822288
859,249,268.654657,54.11345901,184.1099147
410,249,238.6672197,105.0212151,590.6199625
1309,249,186.3356176,100.7743552,776.1783695
306,250,195.8858017,282.4197532,1558.753692
316,251,198.6725851,44.36153781,203.4155565
469,251,232.116189,57.64455347,516.8837944
1014,251,264.0017055,58.15499534,310.6386288
496,251,330.0351497,55.66264861,1429.598669
875,252,243.0296828,48.11326249,98.82756817
1391,252,366.6556595,31.06078143,78.82280854
857,253,666.8420956,26.58318388,75.12397538
480,253,117.7829497,24.24794658,103.5547282
1716,253,567.1874378,43.62325531,232.3909241
267,254,451.9024524,38.49928474,366.2869728
679,254,204.2516645,35.4183915,229.8327052
544,254,98.18900417,74.32570419,421.7405014
821,255,408.0733968,361.4675255,7041.1076
835,256,198.5438166,104.5772183,2584.464352
961,256,173.2781747,34.906898,530.9412499
1052,256,196.181938,16.63143936,25.95483049
1102,257,294.6685619,54.15915198,780.0923528
645,257,291.0831249,48.13522476,253.249561
1246,257,560.0473473,83.68160597,1210.211547
323,258,465.5672047,54.37768553,190.6117528
337,259,343.5423865,342.7137485,2518.333285
502,260,88.70577189,44.2026919,47.56681136
816,261,112.4717457,48.58982044,273.3760545
1425,261,275.0018723,32.34102619,221.4054604
1642,261,352.7862801,61.29924976,568.2251673
873,262,52.53905504,52.50429954,57.21296885
684,262,552.08201,30.27206414,122.1797178
400,263,209.1566914,100.8872354,1100.338364
432,263,224.9339936,135.5656295,2334.638859
1063,264,222.4971754,49.7364784,736.3414663
390,264,233.4363503,56.0098062,1533.757263
550,264,194.8399982,181.8503765,6506.963807
